Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.88,8.4,541.64,1,17.5,4.794445289,Weekday,Evening Peak,0,18:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.23,12.13,787.9,1,12.07,4.794445289,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.97,8.4,541.64,1,17.5,4.794445289,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.17,12.13,787.9,1,12.07,4.794445289,Weekend,Non-peak Morning,0,6:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.38,8.67,546.16,2,12.78,4.794445289,Weekend,Morning Peak,0,8:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.37,12.13,787.9,1,12.07,4.794445289,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.32,13.1,867.16,1,11.97,4.794445289,Weekend,Lunch Peak,0,13:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.13,12.13,787.9,1,12.07,4.794445289,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.88,8.4,541.64,1,17.5,4.794445289,Weekend,Evening Peak,0,18:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.23,12.13,787.9,1,12.07,4.794445289,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.97,8.4,541.64,1,17.5,4.794445289,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.17,12.13,787.9,1,12.07,4.794445289,Public Holiday,Non-peak Morning,0,6:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.38,8.67,546.16,2,12.78,4.794445289,Public Holiday,Morning Peak,0,8:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.37,12.13,787.9,1,12.07,4.794445289,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.32,13.1,867.16,1,11.97,4.794445289,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.13,12.13,787.9,1,12.07,4.794445289,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.88,8.4,541.64,1,17.5,4.794445289,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.23,12.13,787.9,1,12.07,4.794445289,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.97,8.4,541.64,1,17.5,4.794445289,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Downtown Core,Bayfront,1.283334725,103.8585338,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,21.35,11.58,772.13,1,4.65,2.18570027,Weekday,Non-peak Morning,0,6:30:00,1,0,0
Downtown Core,Bayfront,1.283334725,103.8585338,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,20.35,11.58,772.13,1,4.65,2.18570027,Weekday,Morning Peak,0,8:30:00,1,0,0
Downtown Core,Bayfront,1.283334725,103.8585338,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,21.35,11.58,772.13,1,4.65,2.18570027,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
